time_step, rms_u, rms_v, rms_w, rms_p
270, 4.36014E-01, 4.66276E-01, 6.23386E-01, 2.59975E-01
271, 4.35944E-01, 4.66228E-01, 6.23391E-01, 2.59926E-01
272, 4.35875E-01, 4.66179E-01, 6.23395E-01, 2.59877E-01
273, 4.35805E-01, 4.66131E-01, 6.23400E-01, 2.59828E-01
274, 4.35735E-01, 4.66083E-01, 6.23405E-01, 2.59778E-01
275, 4.35665E-01, 4.66035E-01, 6.23409E-01, 2.59729E-01
276, 4.35595E-01, 4.65986E-01, 6.23414E-01, 2.59680E-01
277, 4.35526E-01, 4.65938E-01, 6.23419E-01, 2.59631E-01
278, 4.35456E-01, 4.65891E-01, 6.23423E-01, 2.59582E-01
279, 4.35386E-01, 4.65843E-01, 6.23428E-01, 2.59533E-01
280, 4.35316E-01, 4.65795E-01, 6.23433E-01, 2.59484E-01
281, 4.35247E-01, 4.65747E-01, 6.23437E-01, 2.59436E-01
282, 4.35177E-01, 4.65700E-01, 6.23442E-01, 2.59387E-01
283, 4.35107E-01, 4.65652E-01, 6.23446E-01, 2.59338E-01
284, 4.35037E-01, 4.65605E-01, 6.23451E-01, 2.59290E-01
285, 4.34967E-01, 4.65557E-01, 6.23455E-01, 2.59241E-01
286, 4.34898E-01, 4.65510E-01, 6.23460E-01, 2.59192E-01
287, 4.34828E-01, 4.65463E-01, 6.23464E-01, 2.59144E-01
288, 4.34758E-01, 4.65416E-01, 6.23469E-01, 2.59096E-01
289, 4.34688E-01, 4.65369E-01, 6.23473E-01, 2.59047E-01
290, 4.34619E-01, 4.65322E-01, 6.23478E-01, 2.58999E-01
291, 4.34549E-01, 4.65275E-01, 6.23482E-01, 2.58951E-01
292, 4.34479E-01, 4.65228E-01, 6.23487E-01, 2.58903E-01
293, 4.34409E-01, 4.65182E-01, 6.23491E-01, 2.58854E-01
294, 4.34339E-01, 4.65135E-01, 6.23496E-01, 2.58806E-01
295, 4.34270E-01, 4.65088E-01, 6.23500E-01, 2.58758E-01
296, 4.34200E-01, 4.65042E-01, 6.23504E-01, 2.58710E-01
297, 4.34130E-01, 4.64996E-01, 6.23509E-01, 2.58662E-01
298, 4.34060E-01, 4.64949E-01, 6.23513E-01, 2.58614E-01
299, 4.33991E-01, 4.64903E-01, 6.23518E-01, 2.58567E-01
300, 4.33921E-01, 4.64857E-01, 6.23522E-01, 2.58519E-01
301, 4.33851E-01, 4.64811E-01, 6.23526E-01, 2.58471E-01
302, 4.33781E-01, 4.64765E-01, 6.23531E-01, 2.58423E-01
303, 4.33712E-01, 4.64719E-01, 6.23535E-01, 2.58376E-01
304, 4.33642E-01, 4.64673E-01, 6.23539E-01, 2.58328E-01
305, 4.33572E-01, 4.64627E-01, 6.23543E-01, 2.58281E-01
306, 4.33502E-01, 4.64582E-01, 6.23548E-01, 2.58233E-01
307, 4.33433E-01, 4.64536E-01, 6.23552E-01, 2.58186E-01
308, 4.33363E-01, 4.64491E-01, 6.23556E-01, 2.58138E-01
309, 4.33293E-01, 4.64445E-01, 6.23560E-01, 2.58091E-01
310, 4.33223E-01, 4.64400E-01, 6.23564E-01, 2.58044E-01
311, 4.33153E-01, 4.64355E-01, 6.23569E-01, 2.57997E-01
312, 4.33084E-01, 4.64310E-01, 6.23573E-01, 2.57949E-01
313, 4.33014E-01, 4.64265E-01, 6.23577E-01, 2.57902E-01
314, 4.32944E-01, 4.64220E-01, 6.23581E-01, 2.57855E-01
315, 4.32874E-01, 4.64175E-01, 6.23585E-01, 2.57808E-01
316, 4.32805E-01, 4.64130E-01, 6.23589E-01, 2.57761E-01
317, 4.32735E-01, 4.64085E-01, 6.23593E-01, 2.57714E-01
318, 4.32665E-01, 4.64040E-01, 6.23597E-01, 2.57667E-01
319, 4.32596E-01, 4.63996E-01, 6.23601E-01, 2.57621E-01
320, 4.32526E-01, 4.63951E-01, 6.23606E-01, 2.57574E-01
321, 4.32456E-01, 4.63907E-01, 6.23610E-01, 2.57527E-01
322, 4.32386E-01, 4.63862E-01, 6.23614E-01, 2.57480E-01
323, 4.32317E-01, 4.63818E-01, 6.23618E-01, 2.57434E-01
324, 4.32247E-01, 4.63774E-01, 6.23622E-01, 2.57387E-01
325, 4.32177E-01, 4.63730E-01, 6.23626E-01, 2.57341E-01
326, 4.32107E-01, 4.63686E-01, 6.23629E-01, 2.57294E-01
327, 4.32038E-01, 4.63642E-01, 6.23633E-01, 2.57248E-01
328, 4.31968E-01, 4.63598E-01, 6.23637E-01, 2.57201E-01
329, 4.31898E-01, 4.63554E-01, 6.23641E-01, 2.57155E-01
330, 4.31829E-01, 4.63511E-01, 6.23645E-01, 2.57108E-01
331, 4.31759E-01, 4.63467E-01, 6.23649E-01, 2.57062E-01
332, 4.31689E-01, 4.63423E-01, 6.23653E-01, 2.57016E-01
333, 4.31619E-01, 4.63380E-01, 6.23657E-01, 2.56970E-01
334, 4.31550E-01, 4.63337E-01, 6.23661E-01, 2.56924E-01
335, 4.31480E-01, 4.63293E-01, 6.23664E-01, 2.56878E-01
336, 4.31410E-01, 4.63250E-01, 6.23668E-01, 2.56832E-01
337, 4.31341E-01, 4.63207E-01, 6.23672E-01, 2.56785E-01
338, 4.31271E-01, 4.63164E-01, 6.23676E-01, 2.56740E-01
339, 4.31201E-01, 4.63121E-01, 6.23679E-01, 2.56694E-01
340, 4.31132E-01, 4.63078E-01, 6.23683E-01, 2.56648E-01
341, 4.31062E-01, 4.63035E-01, 6.23687E-01, 2.56602E-01
342, 4.30992E-01, 4.62992E-01, 6.23691E-01, 2.56556E-01
343, 4.30923E-01, 4.62950E-01, 6.23694E-01, 2.56510E-01
344, 4.30853E-01, 4.62907E-01, 6.23698E-01, 2.56465E-01
345, 4.30783E-01, 4.62865E-01, 6.23702E-01, 2.56419E-01
346, 4.30714E-01, 4.62822E-01, 6.23705E-01, 2.56373E-01
347, 4.30644E-01, 4.62780E-01, 6.23709E-01, 2.56328E-01
348, 4.30574E-01, 4.62738E-01, 6.23713E-01, 2.56282E-01
349, 4.30505E-01, 4.62696E-01, 6.23716E-01, 2.56237E-01
350, 4.30435E-01, 4.62653E-01, 6.23720E-01, 2.56191E-01
351, 4.30365E-01, 4.62611E-01, 6.23723E-01, 2.56146E-01
352, 4.30296E-01, 4.62569E-01, 6.23727E-01, 2.56101E-01
353, 4.30226E-01, 4.62528E-01, 6.23730E-01, 2.56055E-01
354, 4.30156E-01, 4.62486E-01, 6.23734E-01, 2.56010E-01
355, 4.30087E-01, 4.62444E-01, 6.23738E-01, 2.55965E-01
356, 4.30017E-01, 4.62403E-01, 6.23741E-01, 2.55920E-01
357, 4.29948E-01, 4.62361E-01, 6.23744E-01, 2.55874E-01
358, 4.29878E-01, 4.62320E-01, 6.23748E-01, 2.55829E-01
359, 4.29808E-01, 4.62278E-01, 6.23751E-01, 2.55784E-01
360, 4.29739E-01, 4.62237E-01, 6.23755E-01, 2.55739E-01
361, 4.29669E-01, 4.62196E-01, 6.23758E-01, 2.55694E-01
362, 4.29600E-01, 4.62155E-01, 6.23762E-01, 2.55649E-01
363, 4.29530E-01, 4.62114E-01, 6.23765E-01, 2.55604E-01
364, 4.29460E-01, 4.62073E-01, 6.23768E-01, 2.55559E-01
