time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
118, 2.75439E-15, 1.36739E-15, 1.82460E-15, 6.85320E-15
119, 2.76296E-15, 1.81950E-15, 1.82602E-15, 6.33368E-15
120, 2.77150E-15, 1.81580E-15, 1.82748E-15, 6.78989E-15
121, 2.78002E-15, 1.81208E-15, 1.46318E-15, 8.54862E-15
122, 3.13707E-15, 1.80835E-15, 1.46439E-15, 6.82840E-15
123, 2.79696E-15, 1.80461E-15, 1.46564E-15, 7.40002E-15
124, 3.15605E-15, 1.80086E-15, 1.46691E-15, 7.17015E-15
125, 3.16547E-15, 1.79711E-15, 1.46820E-15, 7.36578E-15
126, 3.17484E-15, 1.79335E-15, 1.46952E-15, 6.73847E-15
127, 2.83036E-15, 1.78958E-15, 1.47086E-15, 7.29655E-15
128, 2.83859E-15, 1.78582E-15, 1.47223E-15, 7.16371E-15
129, 2.49092E-15, 1.78206E-15, 1.47363E-15, 7.37066E-15
130, 2.14116E-15, 1.77830E-15, 1.84381E-15, 7.86335E-15
131, 2.14719E-15, 1.77454E-15, 1.66105E-15, 6.42609E-15
132, 2.51204E-15, 1.77078E-15, 1.84744E-15, 6.85447E-15
133, 3.23867E-15, 1.43572E-15, 1.66437E-15, 7.76990E-15
134, 3.24748E-15, 1.76330E-15, 1.85118E-15, 8.38986E-15
135, 3.61801E-15, 1.75957E-15, 1.66779E-15, 6.14563E-15
136, 3.26485E-15, 1.75585E-15, 1.94779E-15, 7.13280E-15
137, 3.27340E-15, 1.75214E-15, 2.22840E-15, 7.92680E-15
138, 2.91720E-15, 1.74845E-15, 2.04489E-15, 6.86219E-15
139, 2.92462E-15, 2.18096E-15, 1.86100E-15, 7.69867E-15
140, 2.93195E-15, 2.17638E-15, 1.86303E-15, 7.05723E-15
141, 2.57179E-15, 2.17182E-15, 1.86509E-15, 6.81853E-15
142, 2.57804E-15, 2.16729E-15, 1.86717E-15, 6.75398E-15
143, 2.21502E-15, 1.73023E-15, 2.05619E-15, 7.87369E-15
144, 2.22023E-15, 1.30173E-15, 2.05851E-15, 7.26803E-15
145, 2.22536E-15, 1.33270E-15, 2.06085E-15, 7.18432E-15
146, 2.60214E-15, 1.71954E-15, 1.87565E-15, 7.37857E-15
147, 2.60793E-15, 1.71603E-15, 2.25337E-15, 6.84338E-15
148, 2.61363E-15, 1.71254E-15, 2.63198E-15, 7.55260E-15
149, 2.61923E-15, 1.70908E-15, 1.88217E-15, 7.43837E-15
150, 2.24977E-15, 1.70565E-15, 2.26124E-15, 6.96411E-15
151, 2.63013E-15, 1.70225E-15, 2.26388E-15, 6.55581E-15
152, 2.25894E-15, 1.69888E-15, 2.26654E-15, 8.49015E-15
153, 2.26339E-15, 1.69553E-15, 1.89100E-15, 7.45775E-15
154, 2.64571E-15, 1.69223E-15, 2.27187E-15, 6.52945E-15
155, 2.65069E-15, 1.26671E-15, 2.27455E-15, 7.39144E-15
156, 2.27620E-15, 1.26428E-15, 1.89769E-15, 6.60949E-15
157, 2.66033E-15, 1.26187E-15, 1.70993E-15, 7.06616E-15
158, 2.66498E-15, 1.25949E-15, 1.71194E-15, 6.36300E-15
159, 3.05088E-15, 1.67618E-15, 1.90439E-15, 7.29711E-15
160, 3.05594E-15, 1.25481E-15, 1.71595E-15, 7.45951E-15
161, 3.06087E-15, 1.25251E-15, 1.90884E-15, 6.42965E-15
162, 2.87406E-15, 1.25024E-15, 1.71996E-15, 6.02829E-15
163, 2.87844E-15, 1.66400E-15, 1.72195E-15, 8.30574E-15
164, 2.88269E-15, 1.66105E-15, 1.91548E-15, 7.05295E-15
