time_step, rms_u, rms_v, rms_w, rms_p
156, 4.11425E-01, 4.54201E-01, 6.24039E-01, 2.44845E-01
157, 4.11147E-01, 4.54125E-01, 6.24033E-01, 2.44689E-01
158, 4.10869E-01, 4.54050E-01, 6.24027E-01, 2.44532E-01
159, 4.10590E-01, 4.53976E-01, 6.24020E-01, 2.44376E-01
160, 4.10312E-01, 4.53903E-01, 6.24013E-01, 2.44221E-01
161, 4.10033E-01, 4.53833E-01, 6.24006E-01, 2.44065E-01
162, 4.09754E-01, 4.53763E-01, 6.23998E-01, 2.43909E-01
163, 4.09476E-01, 4.53695E-01, 6.23990E-01, 2.43754E-01
164, 4.09197E-01, 4.53628E-01, 6.23982E-01, 2.43599E-01
165, 4.08918E-01, 4.53563E-01, 6.23973E-01, 2.43444E-01
166, 4.08638E-01, 4.53499E-01, 6.23964E-01, 2.43289E-01
167, 4.08359E-01, 4.53436E-01, 6.23955E-01, 2.43135E-01
168, 4.08080E-01, 4.53375E-01, 6.23946E-01, 2.42980E-01
169, 4.07800E-01, 4.53315E-01, 6.23936E-01, 2.42826E-01
170, 4.07521E-01, 4.53256E-01, 6.23926E-01, 2.42672E-01
171, 4.07241E-01, 4.53199E-01, 6.23916E-01, 2.42518E-01
172, 4.06961E-01, 4.53143E-01, 6.23905E-01, 2.42364E-01
173, 4.06681E-01, 4.53089E-01, 6.23894E-01, 2.42210E-01
174, 4.06401E-01, 4.53036E-01, 6.23883E-01, 2.42057E-01
175, 4.06120E-01, 4.52985E-01, 6.23872E-01, 2.41903E-01
176, 4.05840E-01, 4.52934E-01, 6.23860E-01, 2.41750E-01
177, 4.05559E-01, 4.52886E-01, 6.23848E-01, 2.41597E-01
178, 4.05278E-01, 4.52838E-01, 6.23836E-01, 2.41444E-01
179, 4.04998E-01, 4.52792E-01, 6.23823E-01, 2.41292E-01
180, 4.04717E-01, 4.52747E-01, 6.23810E-01, 2.41139E-01
181, 4.04435E-01, 4.52704E-01, 6.23797E-01, 2.40987E-01
