time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
163, 1.32255E-04, 9.21920E-05, 4.40846E-05, 4.27453E-05
164, 1.28158E-04, 9.18350E-05, 4.42124E-05, 4.24515E-05
165, 1.23763E-04, 9.13540E-05, 4.43085E-05, 4.23415E-05
166, 1.19099E-04, 9.07514E-05, 4.43729E-05, 4.22314E-05
167, 1.14195E-04, 9.00298E-05, 4.44057E-05, 4.21884E-05
168, 1.09083E-04, 8.91920E-05, 4.44073E-05, 4.21974E-05
169, 1.03793E-04, 8.82411E-05, 4.43779E-05, 4.21763E-05
170, 1.02859E-04, 8.71802E-05, 4.43180E-05, 4.21251E-05
171, 1.02871E-04, 8.60130E-05, 4.42282E-05, 4.20438E-05
172, 1.02962E-04, 8.47429E-05, 4.41179E-05, 4.19324E-05
173, 1.03127E-04, 8.33738E-05, 4.44230E-05, 4.17909E-05
174, 1.03359E-04, 8.19096E-05, 4.46976E-05, 4.16196E-05
175, 1.03652E-04, 8.09670E-05, 4.49415E-05, 4.14186E-05
176, 1.03998E-04, 8.08276E-05, 4.51543E-05, 4.11883E-05
177, 1.04386E-04, 8.05800E-05, 4.53360E-05, 4.09289E-05
178, 1.04808E-04, 8.02248E-05, 4.54864E-05, 4.07518E-05
179, 1.06937E-04, 7.97631E-05, 4.56055E-05, 4.06653E-05
180, 1.09598E-04, 7.91961E-05, 4.56936E-05, 4.05439E-05
181, 1.12207E-04, 7.85254E-05, 4.57507E-05, 4.03881E-05
182, 1.14766E-04, 7.77525E-05, 4.57771E-05, 4.01983E-05
183, 1.17277E-04, 7.68796E-05, 4.57734E-05, 4.00242E-05
184, 1.19739E-04, 7.59087E-05, 4.57398E-05, 3.99881E-05
185, 1.22151E-04, 7.48422E-05, 4.56769E-05, 3.99195E-05
186, 1.24511E-04, 7.36826E-05, 4.55855E-05, 3.98188E-05
187, 1.26815E-04, 7.32008E-05, 4.54661E-05, 3.96862E-05
188, 1.29060E-04, 7.40462E-05, 4.53195E-05, 3.95221E-05
189, 1.31241E-04, 7.47978E-05, 4.51466E-05, 3.93268E-05
190, 1.33352E-04, 7.54587E-05, 4.53516E-05, 3.91008E-05
191, 1.35389E-04, 7.60323E-05, 4.55617E-05, 3.88770E-05
192, 1.37345E-04, 7.65218E-05, 4.57423E-05, 3.88152E-05
193, 1.39212E-04, 7.69303E-05, 4.58933E-05, 3.87178E-05
194, 1.40985E-04, 7.72610E-05, 4.65841E-05, 3.85854E-05
195, 1.42656E-04, 7.75170E-05, 4.73076E-05, 3.84187E-05
196, 1.44219E-04, 7.77015E-05, 4.79823E-05, 3.82183E-05
197, 1.45665E-04, 7.78176E-05, 4.86076E-05, 3.79850E-05
198, 1.46989E-04, 7.78683E-05, 4.91832E-05, 3.77196E-05
199, 1.48182E-04, 7.78568E-05, 4.97088E-05, 3.74228E-05
200, 1.49239E-04, 7.77861E-05, 5.01842E-05, 3.72623E-05
201, 1.50154E-04, 7.76594E-05, 5.06094E-05, 3.71474E-05
202, 1.50919E-04, 7.74797E-05, 5.16301E-05, 3.70004E-05
203, 1.51529E-04, 7.72508E-05, 5.26439E-05, 3.68218E-05
204, 1.51980E-04, 7.69748E-05, 5.36037E-05, 3.66117E-05
