time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
187, 1.63333E-05, 5.64253E-06, 6.08580E-06, 4.93863E-08
188, 1.65988E-05, 5.67766E-06, 6.00083E-06, 4.78831E-08
189, 1.68439E-05, 5.70809E-06, 5.90972E-06, 4.63447E-08
190, 1.70684E-05, 5.73378E-06, 5.81271E-06, 4.47771E-08
191, 1.72722E-05, 5.75473E-06, 5.71003E-06, 4.31858E-08
192, 1.74551E-05, 5.77093E-06, 5.60190E-06, 4.15761E-08
193, 1.76170E-05, 5.78238E-06, 5.48856E-06, 3.99531E-08
194, 1.77580E-05, 5.78908E-06, 5.37026E-06, 3.83218E-08
195, 1.78781E-05, 5.79105E-06, 5.24726E-06, 3.66866E-08
196, 1.79771E-05, 5.78831E-06, 5.11980E-06, 3.50518E-08
197, 1.80553E-05, 5.78088E-06, 4.98813E-06, 3.34214E-08
198, 1.81127E-05, 5.76881E-06, 4.85253E-06, 3.17991E-08
199, 1.81494E-05, 5.75212E-06, 4.71325E-06, 3.01884E-08
200, 1.81655E-05, 5.73086E-06, 4.57056E-06, 2.97020E-08
201, 1.81613E-05, 5.70508E-06, 4.43984E-06, 2.97125E-08
202, 1.81370E-05, 5.67485E-06, 4.42345E-06, 2.96311E-08
203, 1.80927E-05, 5.64023E-06, 4.40052E-06, 2.94611E-08
204, 1.80289E-05, 5.60133E-06, 4.37115E-06, 2.98046E-08
205, 1.79457E-05, 5.55816E-06, 4.33547E-06, 3.04153E-08
206, 1.78435E-05, 5.51082E-06, 4.29359E-06, 3.09010E-08
207, 1.77226E-05, 5.45938E-06, 4.24566E-06, 3.12643E-08
208, 1.75835E-05, 5.40393E-06, 4.19181E-06, 3.15081E-08
209, 1.74264E-05, 5.34457E-06, 4.13221E-06, 3.16359E-08
210, 1.72519E-05, 5.28139E-06, 4.12363E-06, 3.16514E-08
211, 1.70603E-05, 5.21449E-06, 4.20572E-06, 3.15586E-08
212, 1.68521E-05, 5.14398E-06, 4.28035E-06, 3.13620E-08
213, 1.66278E-05, 5.06996E-06, 4.34753E-06, 3.10663E-08
214, 1.63880E-05, 4.99255E-06, 4.40727E-06, 3.06763E-08
215, 1.61330E-05, 4.91186E-06, 4.45960E-06, 3.01971E-08
216, 1.58635E-05, 4.82802E-06, 4.50456E-06, 2.96341E-08
217, 1.55799E-05, 4.74113E-06, 4.54221E-06, 2.89925E-08
218, 1.52829E-05, 4.65133E-06, 4.57262E-06, 2.82779E-08
219, 1.49731E-05, 4.55874E-06, 4.59585E-06, 2.79862E-08
220, 1.46509E-05, 4.46348E-06, 4.61200E-06, 2.84544E-08
221, 1.43170E-05, 4.36570E-06, 4.62117E-06, 2.88402E-08
222, 1.39721E-05, 4.26552E-06, 4.62347E-06, 2.91456E-08
223, 1.36167E-05, 4.16307E-06, 4.61902E-06, 2.93730E-08
224, 1.32514E-05, 4.05849E-06, 4.60794E-06, 2.95248E-08
225, 1.28769E-05, 3.95191E-06, 4.59039E-06, 2.96038E-08
226, 1.24938E-05, 3.84348E-06, 4.56649E-06, 2.96126E-08
227, 1.21028E-05, 3.73332E-06, 4.53642E-06, 2.95542E-08
228, 1.17044E-05, 3.62158E-06, 4.50033E-06, 2.94316E-08
229, 1.12994E-05, 3.50840E-06, 4.45840E-06, 2.92479E-08
230, 1.08884E-05, 3.39390E-06, 4.41081E-06, 2.90062E-08
231, 1.04889E-05, 3.27824E-06, 4.35774E-06, 2.87098E-08
232, 1.04749E-05, 3.16154E-06, 4.29939E-06, 2.83617E-08
233, 1.04489E-05, 3.11307E-06, 4.23594E-06, 2.79654E-08
234, 1.04112E-05, 3.12436E-06, 4.16762E-06, 2.75240E-08
235, 1.03619E-05, 3.20312E-06, 4.09462E-06, 2.70407E-08
236, 1.03013E-05, 3.30928E-06, 4.01715E-06, 2.65187E-08
237, 1.02295E-05, 3.41148E-06, 3.93544E-06, 2.59612E-08
238, 1.01469E-05, 3.50969E-06, 3.85951E-06, 2.53713E-08
239, 1.00538E-05, 3.60392E-06, 3.90014E-06, 2.47519E-08
240, 9.95036E-06, 3.69417E-06, 3.93461E-06, 2.41061E-08
241, 9.83693E-06, 3.78046E-06, 3.96297E-06, 2.34367E-08
242, 9.71382E-06, 3.86279E-06, 3.98526E-06, 2.27465E-08
243, 9.58134E-06, 3.94117E-06, 4.00155E-06, 2.20383E-08
244, 9.43983E-06, 4.01564E-06, 4.01191E-06, 2.13146E-08
245, 9.28963E-06, 4.08620E-06, 4.01643E-06, 2.05779E-08
246, 9.13109E-06, 4.15290E-06, 4.01521E-06, 1.98306E-08
247, 8.96456E-06, 4.21575E-06, 4.00833E-06, 1.90750E-08
248, 8.79041E-06, 4.27480E-06, 3.99591E-06, 1.83133E-08
249, 8.60901E-06, 4.33007E-06, 3.97807E-06, 1.75474E-08
250, 8.42074E-06, 4.38162E-06, 3.95493E-06, 1.67795E-08
251, 8.34069E-06, 4.42947E-06, 3.92663E-06, 1.66975E-08
252, 8.47037E-06, 4.47368E-06, 3.89330E-06, 1.69646E-08
253, 8.58931E-06, 4.51429E-06, 3.85510E-06, 1.72106E-08
254, 8.69762E-06, 4.55136E-06, 3.81217E-06, 1.74356E-08
255, 8.79540E-06, 4.58493E-06, 3.76467E-06, 1.76393E-08
256, 8.88280E-06, 4.61506E-06, 3.71277E-06, 1.78217E-08
257, 8.95995E-06, 4.64180E-06, 3.65663E-06, 1.79826E-08
258, 9.02700E-06, 4.66523E-06, 3.59643E-06, 1.81221E-08
259, 9.08412E-06, 4.68539E-06, 3.53235E-06, 1.82401E-08
260, 9.13149E-06, 4.70234E-06, 3.46456E-06, 1.83365E-08
261, 9.16929E-06, 4.71616E-06, 3.39326E-06, 1.84112E-08
262, 9.19770E-06, 4.72691E-06, 3.31862E-06, 1.84643E-08
263, 9.21694E-06, 4.73465E-06, 3.24084E-06, 1.84958E-08
264, 9.22721E-06, 4.73945E-06, 3.16010E-06, 1.85058E-08
265, 9.22873E-06, 4.74139E-06, 3.07661E-06, 1.84941E-08
266, 9.22172E-06, 4.74053E-06, 2.99056E-06, 1.84611E-08
267, 9.20643E-06, 4.73695E-06, 2.90214E-06, 1.84067E-08
268, 9.18308E-06, 4.73071E-06, 2.81155E-06, 1.83311E-08
269, 9.15192E-06, 4.72189E-06, 2.71898E-06, 1.82345E-08
270, 9.11320E-06, 4.71056E-06, 2.62464E-06, 1.81172E-08
271, 9.06717E-06, 4.69679E-06, 2.52871E-06, 1.79792E-08
272, 9.01410E-06, 4.68065E-06, 2.56529E-06, 1.78210E-08
273, 8.95424E-06, 4.66223E-06, 2.60412E-06, 1.76428E-08
274, 8.88786E-06, 4.64160E-06, 2.63911E-06, 1.74450E-08
275, 8.81524E-06, 4.61883E-06, 2.67027E-06, 1.72278E-08
276, 8.73664E-06, 4.59399E-06, 2.69763E-06, 1.69918E-08
277, 8.65235E-06, 4.56717E-06, 2.72124E-06, 1.67374E-08
278, 8.56263E-06, 4.53843E-06, 2.74113E-06, 1.64651E-08
279, 8.46776E-06, 4.50785E-06, 2.75736E-06, 1.61752E-08
280, 8.36800E-06, 4.47551E-06, 2.76998E-06, 1.58685E-08
281, 8.26364E-06, 4.44147E-06, 2.77905E-06, 1.55454E-08
282, 8.15495E-06, 4.40582E-06, 2.78461E-06, 1.52065E-08
283, 8.04221E-06, 4.36862E-06, 2.78674E-06, 1.48525E-08
284, 7.92568E-06, 4.32995E-06, 2.78551E-06, 1.44840E-08
285, 7.80565E-06, 4.28987E-06, 2.78100E-06, 1.41016E-08
