time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
300, 1.64267E-05, 8.60454E-06, 4.73043E-06, 3.09053E-08
301, 1.59821E-05, 8.47049E-06, 4.54841E-06, 3.08496E-08
302, 1.55371E-05, 8.33531E-06, 4.36781E-06, 3.07866E-08
303, 1.50923E-05, 8.19915E-06, 4.18882E-06, 3.07167E-08
304, 1.46484E-05, 8.06217E-06, 4.01163E-06, 3.06404E-08
305, 1.42058E-05, 7.92451E-06, 3.83642E-06, 3.05582E-08
306, 1.37653E-05, 7.78633E-06, 3.66337E-06, 3.04706E-08
307, 1.33274E-05, 7.64776E-06, 3.49265E-06, 3.03779E-08
308, 1.28926E-05, 7.50894E-06, 3.32441E-06, 3.02807E-08
309, 1.24615E-05, 7.37001E-06, 3.15880E-06, 3.01792E-08
310, 1.20345E-05, 7.23110E-06, 3.13608E-06, 3.00738E-08
311, 1.16121E-05, 7.09233E-06, 3.11918E-06, 2.99648E-08
312, 1.11949E-05, 6.95383E-06, 3.09935E-06, 2.98526E-08
313, 1.07832E-05, 6.81571E-06, 3.07673E-06, 2.97374E-08
314, 1.03774E-05, 6.67809E-06, 3.05141E-06, 2.96195E-08
315, 9.97799E-06, 6.54108E-06, 3.02353E-06, 2.94990E-08
316, 9.84529E-06, 6.49172E-06, 2.99319E-06, 2.93763E-08
317, 9.90616E-06, 6.47053E-06, 2.96051E-06, 2.92513E-08
318, 9.95788E-06, 6.44705E-06, 2.94085E-06, 2.94589E-08
319, 1.00004E-05, 6.42132E-06, 2.93878E-06, 2.96618E-08
320, 1.00338E-05, 6.39337E-06, 2.93622E-06, 2.98502E-08
321, 1.00580E-05, 6.36324E-06, 2.93319E-06, 3.00239E-08
322, 1.00731E-05, 6.33095E-06, 2.92979E-06, 3.01828E-08
323, 1.00792E-05, 6.29654E-06, 2.93989E-06, 3.03265E-08
324, 1.00762E-05, 6.26005E-06, 2.94950E-06, 3.04551E-08
325, 1.00642E-05, 6.22152E-06, 2.95862E-06, 3.05683E-08
326, 1.00434E-05, 6.18099E-06, 2.96724E-06, 3.06662E-08
327, 1.00138E-05, 6.13848E-06, 2.97536E-06, 3.07484E-08
328, 9.97559E-06, 6.09405E-06, 2.98298E-06, 3.08152E-08
329, 9.92881E-06, 6.04774E-06, 2.99010E-06, 3.08663E-08
330, 9.87363E-06, 5.99958E-06, 2.99671E-06, 3.09018E-08
331, 9.81020E-06, 5.94962E-06, 3.00282E-06, 3.09216E-08
332, 9.73868E-06, 5.92959E-06, 3.00843E-06, 3.09258E-08
333, 9.65924E-06, 5.92562E-06, 3.01353E-06, 3.09144E-08
334, 9.57207E-06, 5.91957E-06, 3.01812E-06, 3.08873E-08
335, 9.47735E-06, 5.91146E-06, 3.02221E-06, 3.08447E-08
336, 9.37529E-06, 5.90129E-06, 3.02579E-06, 3.08916E-08
337, 9.26610E-06, 5.88909E-06, 3.02887E-06, 3.09725E-08
338, 9.15000E-06, 5.87485E-06, 3.03145E-06, 3.10394E-08
339, 9.02721E-06, 5.85861E-06, 3.03353E-06, 3.10924E-08
340, 8.89798E-06, 5.84038E-06, 3.03511E-06, 3.11314E-08
341, 8.76253E-06, 5.82018E-06, 3.03620E-06, 3.11565E-08
342, 8.62112E-06, 5.79803E-06, 3.03680E-06, 3.11678E-08
343, 8.47401E-06, 5.77394E-06, 3.03691E-06, 3.12084E-08
344, 8.32145E-06, 5.74796E-06, 3.03654E-06, 3.13888E-08
345, 8.16370E-06, 5.72008E-06, 3.03568E-06, 3.15559E-08
346, 8.00104E-06, 5.69035E-06, 3.03436E-06, 3.17098E-08
347, 7.83374E-06, 5.65879E-06, 3.03256E-06, 3.18502E-08
348, 7.66207E-06, 5.62542E-06, 3.03030E-06, 3.19771E-08
349, 7.48630E-06, 5.59026E-06, 3.02757E-06, 3.20904E-08
350, 7.30672E-06, 5.55336E-06, 3.02440E-06, 3.21900E-08
351, 7.12361E-06, 5.51474E-06, 3.02078E-06, 3.22759E-08
352, 6.93725E-06, 5.47443E-06, 3.01671E-06, 3.23480E-08
353, 6.74793E-06, 5.43245E-06, 3.01222E-06, 3.24061E-08
354, 6.65767E-06, 5.38884E-06, 3.00729E-06, 3.24502E-08
355, 6.63903E-06, 5.36467E-06, 3.01000E-06, 3.24802E-08
356, 6.62221E-06, 5.36378E-06, 3.01809E-06, 3.24961E-08
357, 6.60718E-06, 5.36110E-06, 3.02571E-06, 3.24978E-08
358, 6.59393E-06, 5.35663E-06, 3.03284E-06, 3.24852E-08
359, 6.58242E-06, 5.35037E-06, 3.03948E-06, 3.24583E-08
360, 6.57261E-06, 5.34234E-06, 3.04564E-06, 3.24171E-08
361, 6.56446E-06, 5.33252E-06, 3.05132E-06, 3.23614E-08
362, 6.55792E-06, 5.32093E-06, 3.05651E-06, 3.22913E-08
363, 6.55293E-06, 5.30758E-06, 3.06122E-06, 3.23644E-08
364, 6.54943E-06, 5.29247E-06, 3.06544E-06, 3.24399E-08
